id, name, wikiloc, mendikat, altitude, active
9598,San Migel,http://www.wikiloc.com/wikiloc/find.do?q=san+migel,/com/mount/2416,437,1
9565,Legarregi,http://www.wikiloc.com/wikiloc/find.do?q=legarregi,/com/mount/2417,372,1
10288,Miravalles,http://www.wikiloc.com/wikiloc/find.do?q=miravalles,/com/mount/2423,594,1
9797,Moru,http://www.wikiloc.com/wikiloc/find.do?q=moru,/com/mount/2425,458,1
9586,Frailea,http://www.wikiloc.com/wikiloc/find.do?q=frailea,/com/mount/2426,972,1
9271,Arratobe,http://www.wikiloc.com/wikiloc/find.do?q=arratobe,/com/mount/243,772,1
9770,Arnoko Gurutzea,http://www.wikiloc.com/wikiloc/find.do?q=arnoko+gurutzea,/com/mount/2431,601,1
9145,Burbona,http://www.wikiloc.com/wikiloc/find.do?q=burbona,/com/mount/2437,934,1
9312,Ollargan,http://www.wikiloc.com/wikiloc/find.do?q=ollargan,/com/mount/2438,843,1
9599,Asparreta,http://www.wikiloc.com/wikiloc/find.do?q=asparreta,/com/mount/2440,1186,1
10376,Moncayuelo,http://www.wikiloc.com/wikiloc/find.do?q=moncayuelo,/com/mount/2443,504,1
10475,Egiluzea,http://www.wikiloc.com/wikiloc/find.do?q=egiluzea,/com/mount/2446,1226,1
9570,Arkuatxa,http://www.wikiloc.com/wikiloc/find.do?q=arkuatxa,/com/mount/2447,1060,1
10220,Ezkaba Txiki,http://www.wikiloc.com/wikiloc/find.do?q=ezkaba+txiki,/com/mount/2449,595,1
9384,Jugatxi,http://www.wikiloc.com/wikiloc/find.do?q=jugatxi,/com/mount/245,744,1
10447,Urramendi,http://www.wikiloc.com/wikiloc/find.do?q=urramendi,/com/mount/2450,896,1
10412,Udi,http://www.wikiloc.com/wikiloc/find.do?q=udi,/com/mount/2452,1083,1
9380,Castillo Grande,http://www.wikiloc.com/wikiloc/find.do?q=castillo+grande,/com/mount/2454,806,1
9626,Atso Agureak,http://www.wikiloc.com/wikiloc/find.do?q=atso+agureak,/com/mount/2462,1012,1
9392,Las Llanas,http://www.wikiloc.com/wikiloc/find.do?q=las+llanas,/com/mount/2463,972,1
9610,Sabugal,http://www.wikiloc.com/wikiloc/find.do?q=sabugal,/com/mount/2465,654,1
9783,Arbil,http://www.wikiloc.com/wikiloc/find.do?q=arbil,/com/mount/2469,434,1
9341,Unda,http://www.wikiloc.com/wikiloc/find.do?q=unda,/com/mount/247,854,1
10302,Arromendi,http://www.wikiloc.com/wikiloc/find.do?q=arromendi,/com/mount/2478,886,1
10467,Zarkindegi,http://www.wikiloc.com/wikiloc/find.do?q=zarkindegi,/com/mount/2487,862,1
9279,"Tuyo, Castillo de","http://www.wikiloc.com/wikiloc/find.do?q=tuyo,+castillo+de",/com/mount/249,805,1
10325,Etxaurte,http://www.wikiloc.com/wikiloc/find.do?q=etxaurte,/com/mount/2497,1025,1
9301,San Miguel,http://www.wikiloc.com/wikiloc/find.do?q=san+miguel,/com/mount/250,943,1
9359,Berbea,http://www.wikiloc.com/wikiloc/find.do?q=berbea,/com/mount/2503,848,1
9401,Berein,http://www.wikiloc.com/wikiloc/find.do?q=berein,/com/mount/251,783,1
9277,Santakuruzgana,http://www.wikiloc.com/wikiloc/find.do?q=santakuruzgana,/com/mount/252,709,1
9924,Txoritegi,http://www.wikiloc.com/wikiloc/find.do?q=txoritegi,/com/mount/2538,592,1
9925,Altzagamendi,http://www.wikiloc.com/wikiloc/find.do?q=altzagamendi,/com/mount/2547,539,1
9917,Beotegi,http://www.wikiloc.com/wikiloc/find.do?q=beotegi,/com/mount/2560,729,1
9364,Eribe,http://www.wikiloc.com/wikiloc/find.do?q=eribe,/com/mount/2567,696,1
9652,San Bernabe,http://www.wikiloc.com/wikiloc/find.do?q=san+bernabe,/com/mount/2572,720,1
9346,Butxisolo,http://www.wikiloc.com/wikiloc/find.do?q=butxisolo,/com/mount/258,1146,1
10532,Ipete,http://www.wikiloc.com/wikiloc/find.do?q=ipete,/com/mount/2585,924,1
10363,Loiketa,http://www.wikiloc.com/wikiloc/find.do?q=loiketa,/com/mount/2586,1137,1
10399,Erregerena,http://www.wikiloc.com/wikiloc/find.do?q=erregerena,/com/mount/2589,1247,1
10427,Garindo,http://www.wikiloc.com/wikiloc/find.do?q=garindo,/com/mount/2590,1003,1
10379,Apordoki,http://www.wikiloc.com/wikiloc/find.do?q=apordoki,/com/mount/2591,1082,1
8577,Urlegi,http://www.wikiloc.com/wikiloc/find.do?q=urlegi,/com/mount/2593,922,1
8497,Elorregi,http://www.wikiloc.com/wikiloc/find.do?q=elorregi,/com/mount/2595,1045,1
9215,Atxabal / Oro,http://www.wikiloc.com/wikiloc/find.do?q=atxabal+/+oro,/com/mount/26,888,1
9306,Atxuri,http://www.wikiloc.com/wikiloc/find.do?q=atxuri,/com/mount/260,1104,1
10364,Izketa,http://www.wikiloc.com/wikiloc/find.do?q=izketa,/com/mount/2601,766,1
10485,Kurkuxulo,http://www.wikiloc.com/wikiloc/find.do?q=kurkuxulo,/com/mount/2603,1018,1
10392,Tartazupe,http://www.wikiloc.com/wikiloc/find.do?q=tartazupe,/com/mount/2605,756,1
10468,Astabizkar,http://www.wikiloc.com/wikiloc/find.do?q=astabizkar,/com/mount/2608,1128,1
9319,Lazkueta,http://www.wikiloc.com/wikiloc/find.do?q=lazkueta,/com/mount/262,1123,1
10217,Txaraka,http://www.wikiloc.com/wikiloc/find.do?q=txaraka,/com/mount/2620,812,1
9288,Mirutegi,http://www.wikiloc.com/wikiloc/find.do?q=mirutegi,/com/mount/263,1166,1
10283,Alastrain,http://www.wikiloc.com/wikiloc/find.do?q=alastrain,/com/mount/2634,975,1
9331,Surbe,http://www.wikiloc.com/wikiloc/find.do?q=surbe,/com/mount/264,1157,1
10499,Okabio,http://www.wikiloc.com/wikiloc/find.do?q=okabio,/com/mount/2646,864,1
10416,Ikalabeta,http://www.wikiloc.com/wikiloc/find.do?q=ikalabeta,/com/mount/2647,692,1
10338,Soroluzeta,http://www.wikiloc.com/wikiloc/find.do?q=soroluzeta,/com/mount/2651,1014,1
9941,Ezkandrai,http://www.wikiloc.com/wikiloc/find.do?q=ezkandrai,/com/mount/2654,550,1
10512,Jakoistigaña,http://www.wikiloc.com/wikiloc/find.do?q=jakoistigana,/com/mount/2656,1036,1
9985,Urtarai,http://www.wikiloc.com/wikiloc/find.do?q=urtarai,/com/mount/2662,1156,1
9999,Axistoi,http://www.wikiloc.com/wikiloc/find.do?q=axistoi,/com/mount/2663,1230,1
10384,Ligarrieta,http://www.wikiloc.com/wikiloc/find.do?q=ligarrieta,/com/mount/2669,1138,1
10395,Ekieta,http://www.wikiloc.com/wikiloc/find.do?q=ekieta,/com/mount/2678,867,1
10385,Aizuriaga,http://www.wikiloc.com/wikiloc/find.do?q=aizuriaga,/com/mount/2679,866,1
9550,Jatatxiki,http://www.wikiloc.com/wikiloc/find.do?q=jatatxiki,/com/mount/2683,555,1
9381,Armontu,http://www.wikiloc.com/wikiloc/find.do?q=armontu,/com/mount/2686,964,1
10374,Argurutz,http://www.wikiloc.com/wikiloc/find.do?q=argurutz,/com/mount/2690,527,1
10061,"Parapetos, Los","http://www.wikiloc.com/wikiloc/find.do?q=parapetos,+los",/com/mount/2695,899,1
9901,Anporreta,http://www.wikiloc.com/wikiloc/find.do?q=anporreta,/com/mount/2697,585,1
9238,Aumategi / Saiturri,http://www.wikiloc.com/wikiloc/find.do?q=aumategi+/+saiturri,/com/mount/27,1192,1
10461,Arbasamendi,http://www.wikiloc.com/wikiloc/find.do?q=arbasamendi,/com/mount/2710,948,1
9988,Mataria,http://www.wikiloc.com/wikiloc/find.do?q=mataria,/com/mount/2711,812,1
10465,Bordaburu,http://www.wikiloc.com/wikiloc/find.do?q=bordaburu,/com/mount/2717,802,1
9918,Garrintza,http://www.wikiloc.com/wikiloc/find.do?q=garrintza,/com/mount/2719,730,1
9323,"San Tirso, Bonete De","http://www.wikiloc.com/wikiloc/find.do?q=san+tirso,+bonete+de",/com/mount/272,1276,1
10227,Santa Cruz,http://www.wikiloc.com/wikiloc/find.do?q=santa+cruz,/com/mount/2722,854,1
9915,Txinkorta,http://www.wikiloc.com/wikiloc/find.do?q=txinkorta,/com/mount/2725,755,1
9356,La Rasa,http://www.wikiloc.com/wikiloc/find.do?q=la+rasa,/com/mount/273,1454,1
9347,Zerraluntxa,http://www.wikiloc.com/wikiloc/find.do?q=zerraluntxa,/com/mount/275,1188,1
9991,Urkulu,http://www.wikiloc.com/wikiloc/find.do?q=urkulu,/com/mount/2753,1244,1
10400,Illunbeta,http://www.wikiloc.com/wikiloc/find.do?q=illunbeta,/com/mount/2758,715,1
10001,Ahunzbideko Hegia,http://www.wikiloc.com/wikiloc/find.do?q=ahunzbideko+hegia,/com/mount/2760,1399,1
10318,Iparraldeko Kaskoa,http://www.wikiloc.com/wikiloc/find.do?q=iparraldeko+kaskoa,/com/mount/2762,1199,1
10324,Elordi,http://www.wikiloc.com/wikiloc/find.do?q=elordi,/com/mount/2763,546,1
10355,Goizamendi,http://www.wikiloc.com/wikiloc/find.do?q=goizamendi,/com/mount/2764,677,1
10450,Bagoiko Kaskoa,http://www.wikiloc.com/wikiloc/find.do?q=bagoiko+kaskoa,/com/mount/2766,803,1
10370,Burgalar,http://www.wikiloc.com/wikiloc/find.do?q=burgalar,/com/mount/2769,826,1
10267,Laztegi / Otsaberri,http://www.wikiloc.com/wikiloc/find.do?q=laztegi+/+otsaberri,/com/mount/2776,1199,1
10326,Laztegi,http://www.wikiloc.com/wikiloc/find.do?q=laztegi,/com/mount/2777,752,1
10454,Bizkaia,http://www.wikiloc.com/wikiloc/find.do?q=bizkaia,/com/mount/2783,1469,1
9908,Sobelar,http://www.wikiloc.com/wikiloc/find.do?q=sobelar,/com/mount/2784,671,1
10410,Larrabeltzeko Haitzak,http://www.wikiloc.com/wikiloc/find.do?q=larrabeltzeko+haitzak,/com/mount/2785,971,1
9342,Sesturri,http://www.wikiloc.com/wikiloc/find.do?q=sesturri,/com/mount/279,790,1
10409,Urkizta,http://www.wikiloc.com/wikiloc/find.do?q=urkizta,/com/mount/2791,689,1
9645,Muela,http://www.wikiloc.com/wikiloc/find.do?q=muela,/com/mount/2794,687,1
9624,Reluso,http://www.wikiloc.com/wikiloc/find.do?q=reluso,/com/mount/2795,783,1
9333,Areatza,http://www.wikiloc.com/wikiloc/find.do?q=areatza,/com/mount/280,914,1
10411,Trepako Kaskoa,http://www.wikiloc.com/wikiloc/find.do?q=trepako+kaskoa,/com/mount/2805,911,1
9338,Los Castros,http://www.wikiloc.com/wikiloc/find.do?q=los+castros,/com/mount/281,1056,1
9354,Canto Pero,http://www.wikiloc.com/wikiloc/find.do?q=canto+pero,/com/mount/282,1201,1
10421,Menditxipi,http://www.wikiloc.com/wikiloc/find.do?q=menditxipi,/com/mount/2820,1377,1
10453,Aldaun,http://www.wikiloc.com/wikiloc/find.do?q=aldaun,/com/mount/2825,917,1
10388,Ibarra,http://www.wikiloc.com/wikiloc/find.do?q=ibarra,/com/mount/2827,988,1
10540,Igardakua,http://www.wikiloc.com/wikiloc/find.do?q=igardakua,/com/mount/2844,1499,1
9297,Valdelamediana,http://www.wikiloc.com/wikiloc/find.do?q=valdelamediana,/com/mount/285,1223,1
10216,Epel,http://www.wikiloc.com/wikiloc/find.do?q=epel,/com/mount/2853,698,1
10490,Txarribizkar,http://www.wikiloc.com/wikiloc/find.do?q=txarribizkar,/com/mount/2861,838,1
10247,Larrate Gaina,http://www.wikiloc.com/wikiloc/find.do?q=larrate+gaina,/com/mount/2871,398,1
9361,Los Altos,http://www.wikiloc.com/wikiloc/find.do?q=los+altos,/com/mount/2879,925,1
9647,Poza del Sauce,http://www.wikiloc.com/wikiloc/find.do?q=poza+del+sauce,/com/mount/2881,788,1
9638,Picorredondo,http://www.wikiloc.com/wikiloc/find.do?q=picorredondo,/com/mount/2882,769,1
10484,Intsusa,http://www.wikiloc.com/wikiloc/find.do?q=intsusa,/com/mount/2888,919,1
9265,Peñarrubia,http://www.wikiloc.com/wikiloc/find.do?q=penarrubia,/com/mount/289,1042,1
10356,Iturzubi,http://www.wikiloc.com/wikiloc/find.do?q=iturzubi,/com/mount/2891,768,1
10430,Pagoaundi,http://www.wikiloc.com/wikiloc/find.do?q=pagoaundi,/com/mount/2892,1029,1
10506,Arlengo Harria,http://www.wikiloc.com/wikiloc/find.do?q=arlengo+harria,/com/mount/2897,978,1
10328,Jarés,http://www.wikiloc.com/wikiloc/find.do?q=jares,/com/mount/2899,835,1
9166,Babio,http://www.wikiloc.com/wikiloc/find.do?q=babio,/com/mount/29,583,1
10330,Urkiko Gaina,http://www.wikiloc.com/wikiloc/find.do?q=urkiko+gaina,/com/mount/2908,962,1
10445,Irumugarrieta,http://www.wikiloc.com/wikiloc/find.do?q=irumugarrieta,/com/mount/2909,1044,1
9379,Gebara,http://www.wikiloc.com/wikiloc/find.do?q=gebara,/com/mount/292,727,1
10531,Arburuko Kaskoa,http://www.wikiloc.com/wikiloc/find.do?q=arburuko+kaskoa,/com/mount/2921,938,1
10448,Zardaiko Kaskoa,http://www.wikiloc.com/wikiloc/find.do?q=zardaiko+kaskoa,/com/mount/2922,897,1
9309,Ganboralde,http://www.wikiloc.com/wikiloc/find.do?q=ganboralde,/com/mount/293,706,1
10521,Kulpittu,http://www.wikiloc.com/wikiloc/find.do?q=kulpittu,/com/mount/2951,947,1
10405,Otolo,http://www.wikiloc.com/wikiloc/find.do?q=otolo,/com/mount/2971,775,1
10322,Ttutturruko Kaskoa,http://www.wikiloc.com/wikiloc/find.do?q=ttutturruko+kaskoa,/com/mount/2987,839,1
9302,Miritxa,http://www.wikiloc.com/wikiloc/find.do?q=miritxa,/com/mount/299,885,1
9148,Perriain / Cruz de Alda,http://www.wikiloc.com/wikiloc/find.do?q=perriain+/+cruz+de+alda,/com/mount/3,1122,1
9254,Baio,http://www.wikiloc.com/wikiloc/find.do?q=baio,/com/mount/30,1197,1
9321,Petrinaitz,http://www.wikiloc.com/wikiloc/find.do?q=petrinaitz,/com/mount/300,1217,1
10403,Lanotegi,http://www.wikiloc.com/wikiloc/find.do?q=lanotegi,/com/mount/3001,1081,1
10378,Añolatz,http://www.wikiloc.com/wikiloc/find.do?q=anolatz,/com/mount/3022,643,1
9982,Urrizpilota,http://www.wikiloc.com/wikiloc/find.do?q=urrizpilota,/com/mount/3027,935,1
9367,Saimendi,http://www.wikiloc.com/wikiloc/find.do?q=saimendi,/com/mount/303,838,1
10492,Karramiztegi,http://www.wikiloc.com/wikiloc/find.do?q=karramiztegi,/com/mount/3032,955,1
9810,Agiña,http://www.wikiloc.com/wikiloc/find.do?q=agina,/com/mount/3034,442,1
10503,"Castillo, El","http://www.wikiloc.com/wikiloc/find.do?q=castillo,+el",/com/mount/3038,939,1
9234,Zalbizkar,http://www.wikiloc.com/wikiloc/find.do?q=zalbizkar,/com/mount/304,1046,1
10472,Olastitzu,http://www.wikiloc.com/wikiloc/find.do?q=olastitzu,/com/mount/3043,1067,1
9308,Castillo de Vallehermosa,http://www.wikiloc.com/wikiloc/find.do?q=castillo+de+vallehermosa,/com/mount/305,1256,1
10519,Lexarburu,http://www.wikiloc.com/wikiloc/find.do?q=lexarburu,/com/mount/3053,916,1
10479,Lizartzeta,http://www.wikiloc.com/wikiloc/find.do?q=lizartzeta,/com/mount/3054,849,1
10332,Iramendi,http://www.wikiloc.com/wikiloc/find.do?q=iramendi,/com/mount/3055,1014,1
10253,Mendibil,http://www.wikiloc.com/wikiloc/find.do?q=mendibil,/com/mount/3058,823,1
10464,Zabalgaña,http://www.wikiloc.com/wikiloc/find.do?q=zabalgana,/com/mount/3062,621,1
10323,Arrobia,http://www.wikiloc.com/wikiloc/find.do?q=arrobia,/com/mount/3064,605,1
10533,Izmendia,http://www.wikiloc.com/wikiloc/find.do?q=izmendia,/com/mount/3069,927,1
9337,Peña del Castillo,http://www.wikiloc.com/wikiloc/find.do?q=pena+del+castillo,/com/mount/307,1265,1
10289,Asagarbia,http://www.wikiloc.com/wikiloc/find.do?q=asagarbia,/com/mount/3070,1097,1
10449,Arain,http://www.wikiloc.com/wikiloc/find.do?q=arain,/com/mount/3071,1083,1
10457,Santa Agata,http://www.wikiloc.com/wikiloc/find.do?q=santa+agata,/com/mount/3073,879,1
9362,Henaio,http://www.wikiloc.com/wikiloc/find.do?q=henaio,/com/mount/3074,663,1
9390,Aiala,http://www.wikiloc.com/wikiloc/find.do?q=aiala,/com/mount/3075,699,1
10528,Sarobe,http://www.wikiloc.com/wikiloc/find.do?q=sarobe,/com/mount/3078,718,1
10424,Zapardi,http://www.wikiloc.com/wikiloc/find.do?q=zapardi,/com/mount/3079,618,1
10005,Satrustegiko Haitza,http://www.wikiloc.com/wikiloc/find.do?q=satrustegiko+haitza,/com/mount/3080,1204,1
9776,Anduitzeko Haitzorrotza,http://www.wikiloc.com/wikiloc/find.do?q=anduitzeko+haitzorrotza,/com/mount/3083,646,1
10340,Aritzandia,http://www.wikiloc.com/wikiloc/find.do?q=aritzandia,/com/mount/3085,854,1
10360,Irupagoeta,http://www.wikiloc.com/wikiloc/find.do?q=irupagoeta,/com/mount/3094,1066,1
10483,Zipuru,http://www.wikiloc.com/wikiloc/find.do?q=zipuru,/com/mount/3099,1019,1
9211,Bachicabo,http://www.wikiloc.com/wikiloc/find.do?q=bachicabo,/com/mount/31,1200,1
9336,Olazar,http://www.wikiloc.com/wikiloc/find.do?q=olazar,/com/mount/311,883,1
10497,Gasu,http://www.wikiloc.com/wikiloc/find.do?q=gasu,/com/mount/3110,1035,1
10527,Monteidorra,http://www.wikiloc.com/wikiloc/find.do?q=monteidorra,/com/mount/3128,830,1
9398,Urbina,http://www.wikiloc.com/wikiloc/find.do?q=urbina,/com/mount/313,698,1
9399,Santa Cruz,http://www.wikiloc.com/wikiloc/find.do?q=santa+cruz,/com/mount/314,700,1
10516,Ollide,http://www.wikiloc.com/wikiloc/find.do?q=ollide,/com/mount/3145,1134,1
9389,Mendigurena,http://www.wikiloc.com/wikiloc/find.do?q=mendigurena,/com/mount/315,843,1
10250,San Miguel,http://www.wikiloc.com/wikiloc/find.do?q=san+miguel,/com/mount/3156,1241,1
10500,Santa Agata,http://www.wikiloc.com/wikiloc/find.do?q=santa+agata,/com/mount/3157,1087,1
9651,Iturritxueta,http://www.wikiloc.com/wikiloc/find.do?q=iturritxueta,/com/mount/3160,673,1
10334,Oritz,http://www.wikiloc.com/wikiloc/find.do?q=oritz,/com/mount/3167,558,1
10320,Otsomeaka,http://www.wikiloc.com/wikiloc/find.do?q=otsomeaka,/com/mount/3176,811,1
9344,Peña del Santo,http://www.wikiloc.com/wikiloc/find.do?q=pena+del+santo,/com/mount/318,1037,1
10316,Ardibidegaina,http://www.wikiloc.com/wikiloc/find.do?q=ardibidegaina,/com/mount/3186,1309,1
9216,Belabia / Engua,http://www.wikiloc.com/wikiloc/find.do?q=belabia+/+engua,/com/mount/32,971,1
10382,Cavigordo,http://www.wikiloc.com/wikiloc/find.do?q=cavigordo,/com/mount/3205,556,1
10301,Nasa Alta,http://www.wikiloc.com/wikiloc/find.do?q=nasa+alta,/com/mount/3209,629,1
9335,"La Llana, Peña","http://www.wikiloc.com/wikiloc/find.do?q=la+llana,+pena",/com/mount/321,887,1
10023,"Fraile, Cabezo del","http://www.wikiloc.com/wikiloc/find.do?q=fraile,+cabezo+del",/com/mount/3211,557,1
10257,Lazkua,http://www.wikiloc.com/wikiloc/find.do?q=lazkua,/com/mount/3217,781,1
9290,Peña Colorada,http://www.wikiloc.com/wikiloc/find.do?q=pena+colorada,/com/mount/322,1131,1
10348,"Cruces, Las","http://www.wikiloc.com/wikiloc/find.do?q=cruces,+las",/com/mount/3220,625,1
9383,Otero,http://www.wikiloc.com/wikiloc/find.do?q=otero,/com/mount/3222,822,1
10276,Zaziain,http://www.wikiloc.com/wikiloc/find.do?q=zaziain,/com/mount/3229,835,1
10380,Garbitz,http://www.wikiloc.com/wikiloc/find.do?q=garbitz,/com/mount/3235,1074,1
9542,Pilipaondo,http://www.wikiloc.com/wikiloc/find.do?q=pilipaondo,/com/mount/3250,514,1
10333,Iruxabal,http://www.wikiloc.com/wikiloc/find.do?q=iruxabal,/com/mount/3251,823,1
10530,Virgen de la Guarda,http://www.wikiloc.com/wikiloc/find.do?q=virgen+de+la+guarda,/com/mount/3253,725,1
10473,Tres Mugas,http://www.wikiloc.com/wikiloc/find.do?q=tres+mugas,/com/mount/3258,511,1
10478,Basakaitz,http://www.wikiloc.com/wikiloc/find.do?q=basakaitz,/com/mount/3263,891,1
9224,Pelistornes,http://www.wikiloc.com/wikiloc/find.do?q=pelistornes,/com/mount/327,942,1
10408,Monaxketa,http://www.wikiloc.com/wikiloc/find.do?q=monaxketa,/com/mount/3273,944,1
7157,Alpitsu,http://www.wikiloc.com/wikiloc/find.do?q=alpitsu,/com/mount/328,499,1
10469,Biskaxun,http://www.wikiloc.com/wikiloc/find.do?q=biskaxun,/com/mount/3288,976,1
10488,Zalakarte,http://www.wikiloc.com/wikiloc/find.do?q=zalakarte,/com/mount/3289,944,1
10329,Matrakola,http://www.wikiloc.com/wikiloc/find.do?q=matrakola,/com/mount/3293,948,1
9492,Bikirrio (Beraskola),http://www.wikiloc.com/wikiloc/find.do?q=bikirrio+(beraskola),/com/mount/33,671,1
9559,Gazteluzar,http://www.wikiloc.com/wikiloc/find.do?q=gazteluzar,/com/mount/330,717,1
10319,Oianburu,http://www.wikiloc.com/wikiloc/find.do?q=oianburu,/com/mount/3303,1123,1
9280,Goikomendi,http://www.wikiloc.com/wikiloc/find.do?q=goikomendi,/com/mount/332,598,1
9281,Bardaola,http://www.wikiloc.com/wikiloc/find.do?q=bardaola,/com/mount/333,588,1
9567,Pitón,http://www.wikiloc.com/wikiloc/find.do?q=piton,/com/mount/3338,382,1
9212,Cárabo,http://www.wikiloc.com/wikiloc/find.do?q=carabo,/com/mount/335,943,1
9646,Laia,http://www.wikiloc.com/wikiloc/find.do?q=laia,/com/mount/3350,553,1
10353,Azkarregia,http://www.wikiloc.com/wikiloc/find.do?q=azkarregia,/com/mount/3356,1008,1
10494,Garaiko Mendia,http://www.wikiloc.com/wikiloc/find.do?q=garaiko+mendia,/com/mount/3357,1096,1
10428,Gazteluzar,http://www.wikiloc.com/wikiloc/find.do?q=gazteluzar,/com/mount/3362,1156,1
10442,Laieneko Haitza,http://www.wikiloc.com/wikiloc/find.do?q=laieneko+haitza,/com/mount/3363,685,1
10514,San Miguel,http://www.wikiloc.com/wikiloc/find.do?q=san+miguel,/com/mount/3365,1138,1
9286,Utxati,http://www.wikiloc.com/wikiloc/find.do?q=utxati,/com/mount/337,511,1
10438,Meatxarreta,http://www.wikiloc.com/wikiloc/find.do?q=meatxarreta,/com/mount/3379,674,1
10321,"Rallar, El","http://www.wikiloc.com/wikiloc/find.do?q=rallar,+el",/com/mount/3390,1282,1
10373,Monte Txikito,http://www.wikiloc.com/wikiloc/find.do?q=monte+txikito,/com/mount/3392,679,1
9851,Ipiñuegi,http://www.wikiloc.com/wikiloc/find.do?q=ipinuegi,/com/mount/3397,685,1
9201,Berretin,http://www.wikiloc.com/wikiloc/find.do?q=berretin,/com/mount/34,1221,1
9856,Keixtuigaña,http://www.wikiloc.com/wikiloc/find.do?q=keixtuigana,/com/mount/340,1132,1
9574,Neberazarra,http://www.wikiloc.com/wikiloc/find.do?q=neberazarra,/com/mount/3402,984,1
10391,Gazolatz,http://www.wikiloc.com/wikiloc/find.do?q=gazolatz,/com/mount/3405,554,1
10387,Axkin,http://www.wikiloc.com/wikiloc/find.do?q=axkin,/com/mount/3408,558,1
9546,Corbera,http://www.wikiloc.com/wikiloc/find.do?q=corbera,/com/mount/3409,358,1
10538,Argibiela,http://www.wikiloc.com/wikiloc/find.do?q=argibiela,/com/mount/3415,1433,1
10390,Cornialto,http://www.wikiloc.com/wikiloc/find.do?q=cornialto,/com/mount/3421,509,1
9350,Cocinas,http://www.wikiloc.com/wikiloc/find.do?q=cocinas,/com/mount/343,1181,1
9374,Las Mugas,http://www.wikiloc.com/wikiloc/find.do?q=las+mugas,/com/mount/3439,589,1
9365,Rivacavera,http://www.wikiloc.com/wikiloc/find.do?q=rivacavera,/com/mount/3448,518,1
10458,Arrizuri,http://www.wikiloc.com/wikiloc/find.do?q=arrizuri,/com/mount/3451,844,1
10345,Oiargain,http://www.wikiloc.com/wikiloc/find.do?q=oiargain,/com/mount/3462,724,1
10377,Otxandibar,http://www.wikiloc.com/wikiloc/find.do?q=otxandibar,/com/mount/3463,715,1
9916,Birular,http://www.wikiloc.com/wikiloc/find.do?q=birular,/com/mount/3470,598,1
10522,La Atalaya,http://www.wikiloc.com/wikiloc/find.do?q=la+atalaya,/com/mount/3477,743,1
9170,Mazo,http://www.wikiloc.com/wikiloc/find.do?q=mazo,/com/mount/348,1083,1
10261,Arramia,http://www.wikiloc.com/wikiloc/find.do?q=arramia,/com/mount/3487,866,1
10381,Xaukadi,http://www.wikiloc.com/wikiloc/find.do?q=xaukadi,/com/mount/3488,1065,1
10317,Aritzelatz,http://www.wikiloc.com/wikiloc/find.do?q=aritzelatz,/com/mount/3489,1143,1
10394,Berabez,http://www.wikiloc.com/wikiloc/find.do?q=berabez,/com/mount/3490,1020,1
9621,Mazuco,http://www.wikiloc.com/wikiloc/find.do?q=mazuco,/com/mount/3492,457,1
9230,Abitigarra,http://www.wikiloc.com/wikiloc/find.do?q=abitigarra,/com/mount/35,1165,1
9921,Konditzemuño,http://www.wikiloc.com/wikiloc/find.do?q=konditzemuno,/com/mount/3507,649,1
10437,Ganbelar,http://www.wikiloc.com/wikiloc/find.do?q=ganbelar,/com/mount/3508,809,1
9313,Pagoeta,http://www.wikiloc.com/wikiloc/find.do?q=pagoeta,/com/mount/351,637,1
9318,Orbe,http://www.wikiloc.com/wikiloc/find.do?q=orbe,/com/mount/3510,462,1
10346,Trona,http://www.wikiloc.com/wikiloc/find.do?q=trona,/com/mount/3525,1216,1
9397,San Fausto,http://www.wikiloc.com/wikiloc/find.do?q=san+fausto,/com/mount/3527,749,1
10351,Apaola,http://www.wikiloc.com/wikiloc/find.do?q=apaola,/com/mount/3528,682,1
10383,Eztozi,http://www.wikiloc.com/wikiloc/find.do?q=eztozi,/com/mount/3530,996,1
10441,Astipunta,http://www.wikiloc.com/wikiloc/find.do?q=astipunta,/com/mount/3531,1507,1
9372,Katergi,http://www.wikiloc.com/wikiloc/find.do?q=katergi,/com/mount/3536,780,1
9387,Iruratxi,http://www.wikiloc.com/wikiloc/find.do?q=iruratxi,/com/mount/3537,786,1
9373,Mendizabal,http://www.wikiloc.com/wikiloc/find.do?q=mendizabal,/com/mount/3538,759,1
9403,"Gurugú, Alto del","http://www.wikiloc.com/wikiloc/find.do?q=gurugu,+alto+del",/com/mount/3543,754,1
9995,Koskoroi,http://www.wikiloc.com/wikiloc/find.do?q=koskoroi,/com/mount/3552,705,1
9937,Ziburumendi,http://www.wikiloc.com/wikiloc/find.do?q=ziburumendi,/com/mount/3561,411,1
10446,Murua,http://www.wikiloc.com/wikiloc/find.do?q=murua,/com/mount/3573,1246,1
9942,Altsanga,http://www.wikiloc.com/wikiloc/find.do?q=altsanga,/com/mount/3575,625,1
10542,San Zolo,http://www.wikiloc.com/wikiloc/find.do?q=san+zolo,/com/mount/3576,1281,1
10543,Belabartsaitsa,http://www.wikiloc.com/wikiloc/find.do?q=belabartsaitsa,/com/mount/3578,1274,1
9351,Risca de San Pedro,http://www.wikiloc.com/wikiloc/find.do?q=risca+de+san+pedro,/com/mount/358,979,1
9938,Esnaur,http://www.wikiloc.com/wikiloc/find.do?q=esnaur,/com/mount/3583,273,1
